,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature
2586,43.24375382,-75.43710392,,1.269831873,2.12
2587,43.00491923,-76.19971155,,0.8350924899,1.2
2588,42.85145728,-77.30874425,,0.8245408363,1.25
2589,41.40337468,-74.30240757,,0.8583015887,2.86
2590,43.2516977,-78.2320066,127.0,1.230620155,-0.06
2591,43.42778894,-76.14635194,,0.6715380292,1.72
2592,42.63492579,-75.03151402,105.0,0.8080652609,0.33
2594,41.42630093,-73.74965532,140.0,0.4543979228,2.26
2595,40.71088124,-73.81684712,,1.497757929,3.88
2596,42.71348136,-73.51089874,,0.7558338633,0.26
2597,40.58582155,-74.14808598,,1.192463196,4.03
2598,41.15027894,-74.02560498,,0.8274557027,3.06
2599,43.10904162,-73.86653895,,0.6573486936,2.82
2600,42.81668777,-74.05278291,,0.8338017613,2.32
2601,42.58831742,-74.4433903,41.0,0.6344784896,-0.3
2602,42.39184015,-76.8773299,32.0,0.7464427338,1.48
2603,42.78081007,-76.82497064,94.0,1.25634857,2.54
2604,44.4976179,-75.06550039,,0.8351376431,0.12
2605,42.2689144,-77.3829924,,1.090836174,-0.31
2606,40.88320119,-72.8012172,,0.8692840978,3.13
2607,41.71579493,-74.76394559,147.0,0.6140350877,1.98
2608,42.16852837,-76.30835812,93.0,0.6732300565,2.07
2609,42.44945765,-76.47229843,99.0,0.3806667436,1.83
2610,41.89027881,-74.26252104,,0.9697171857,3.25
2612,43.56173026,-73.8433699,150.0,0.8111615834,2.67
2613,43.31153794,-73.43043448,136.0,0.8815712711,2.73
2614,43.15494365,-77.02976528,,0.9407162483,2.26
2615,41.16278376,-73.75741653,,0.8973814665,3.12
2616,42.70145109,-78.22199579,90.0,0.9192115208,-1.44
2617,42.63505484,-77.10369919,43.0,0.9855603942,1.51
2618,36.0434701,-79.39976137,,0.9186153717,10.21
2619,35.9223796,-81.17751948,154.0,1.237842617,10.53
2620,36.49360862,-81.12857041,19.0,0.5248618785,5.78
2621,34.97403241,-80.09953279,109.0,1.335456996,8.57
2622,36.43296207,-81.49862729,92.0,1.237224314,4.91
2623,36.07569796,-81.92308483,48.0,0.8815426997,2.89
2624,35.48531943,-76.84325809,183.0,1.168806285,8.04
2625,36.0688473,-76.96545943,77.0,1.457505205,7.31
2626,34.61296243,-78.56180059,147.0,1.27349909,8.18
2627,34.070565,-78.22814204,,0.934532356,7.59
2628,35.61113393,-82.53305,,0.9789802895,9.68
2629,35.74989637,-81.70755735,,1.147836152,12.67
2630,35.3877799,-80.55267168,,0.7909152019,8.78
2631,35.95204977,-81.54799522,,1.192603794,11.39
2632,36.33804939,-76.15568396,10.0,0.4672897196,11.89
2633,34.8932941,-76.54120135,155.0,0.859725997,6.83
2634,36.39312665,-79.33353281,58.0,0.9018815114,12.55
2635,35.66211129,-81.2132617,,1.12275703,11.04
2636,35.70394416,-79.25541492,129.0,0.7382396704,9.45
2637,35.1349263,-84.05970864,136.0,1.597181445,6.7
2638,36.12908077,-76.60118385,66.0,1.322910403,10.93
2639,35.05704275,-83.74353633,50.0,1.508750754,6.59
2640,35.33553364,-81.55204486,,1.229336827,8.15
2641,34.26744084,-78.65801424,,1.530993279,7.7
2642,35.11833364,-77.08398081,,0.7919644582,6.93
2643,35.04762133,-78.82623165,,0.6504836126,8.28
2644,36.36123664,-75.95876401,39.0,0.6364229765,12.01
2645,35.66520691,-75.71767334,32.0,0.3308177401,7.98
2646,35.79115496,-80.21256572,,0.9002527349,10.32
2647,35.93099927,-80.54496571,123.0,0.8572623362,10.33
2648,34.93449805,-77.93140529,,1.276343129,7.4
2649,36.03638492,-78.87608331,,0.3842826389,10.73
2650,35.91230639,-77.59436892,173.0,1.016033359,10.88
2651,36.12859861,-80.25459052,,0.7764900662,9.17
2652,36.081519,-78.28708884,94.0,0.3659296169,10.77
2653,35.29373559,-81.17477045,,1.185300272,7.94
2654,36.44667547,-76.69749701,21.0,0.9028374893,11.62
2655,35.3506925,-83.83369267,31.0,1.076762765,7.39
2656,36.30337451,-78.65184241,126.0,0.6710694504,10.19
2657,35.48544173,-77.67578087,78.0,1.118760757,8.54
2658,36.07959451,-79.78824948,,0.9001330182,9.87
2659,36.25669272,-77.6556109,,1.116824238,11.03
2660,35.36731853,-78.87243571,,0.8899286128,8.28
2661,35.55269063,-82.98196486,,1.498711108,4.96
2662,35.33788927,-82.4766782,,1.139592245,7.23
2663,36.3607755,-76.98104134,95.0,1.55304888,13.03
2664,35.01888303,-79.23651674,137.0,0.7291112294,8.21
2665,35.42017674,-76.15180542,15.0,0.9085402786,7.81
2666,35.80950511,-80.8743128,,0.8923954563,10.92
2667,35.28814273,-83.14093385,107.0,0.9073179004,6.4
2668,35.51745004,-78.36622717,,0.6694458401,8.54
2669,35.02254606,-77.35870791,47.0,1.674385465,6.6
2670,35.47623147,-79.17569362,173.0,0.8830134749,8.69
2671,35.2403259,-77.64245615,,1.247817603,8.11
2672,35.48508185,-81.21740317,,0.6954102921,8.37
2673,35.14867843,-83.41696617,133.0,1.387874361,7.71
2674,35.85402722,-82.71346418,87.0,1.409135083,2.76
2675,35.84326734,-77.10860251,97.0,1.296964835,6.04
2676,35.67736232,-82.0482425,194.0,1.148812696,11.66
2677,35.24469268,-80.8317671,,0.5174368954,7.79
2678,36.01059309,-82.1582442,42.0,0.9071274298,5.7
2679,35.33155144,-79.90416657,143.0,1.644056105,7.86
2680,35.30885257,-79.48474178,,1.217680857,6.86
2681,35.96575634,-77.98422508,,1.124232404,11.01
2682,34.25758282,-77.87075626,,0.7199539229,7.71
2683,36.41736238,-77.39769443,94.0,1.662833894,11.05
2684,34.72607366,-77.42908179,,0.6665721174,7.45
2685,36.06092947,-79.12167935,154.0,0.4057008878,10.54
2686,35.15253315,-76.66559823,37.0,1.10612855,6.7
2687,36.26723798,-76.25134778,134.0,1.300844578,11.71
2688,34.52265624,-77.90352133,149.0,0.8159912377,7.75
2689,36.17847453,-76.40603143,26.0,0.7597895967,11.23
2690,36.38989032,-78.97217358,117.0,0.9841029523,10.97
2691,35.59535426,-77.37353178,,0.4385290045,8.56
2692,35.27820615,-82.16812354,69.0,1.422093982,8.79
2693,35.71015088,-79.80570339,,1.159346508,9.12
2694,35.00417719,-79.74491009,,1.314465409,7.98
2695,34.64244496,-79.1025053,,1.151289761,8.9
2696,36.39593137,-79.77504841,,1.18599187,10.84
2697,35.64003916,-80.52446628,,1.255598209,10.1
2698,35.40114178,-81.92112099,,2.028764644,10.7
2699,34.98820368,-78.36914061,,0.9096502021,7.98
2700,34.8386299,-79.4757978,147.0,1.197946378,8.13
2701,35.31647813,-80.25093221,,1.224682054,8.04
2702,36.4017975,-80.23893369,,1.347184987,8.72
2703,36.41689489,-80.69102283,,1.458847438,10.86
2704,35.48665845,-83.48748932,53.0,1.11297774,3.92
2705,35.20383864,-82.79638423,87.0,1.075667656,7.85
2706,35.87147226,-76.17055253,9.0,0.7620660457,9.44
2708,34.98960527,-80.52955873,,0.6765882292,8.31
2709,36.36880673,-78.40670845,132.0,0.8671089798,10.31
2710,35.78879266,-78.65249174,,0.3377457762,10.1
2711,36.39728256,-78.10652228,51.0,0.9131602507,11.98
2712,35.83810081,-76.57299037,53.0,1.406955137,9.2
2713,36.23103603,-81.70033724,78.0,0.5312989578,2.89
2714,35.36438125,-78.00027268,,1.105947262,8.02
2715,36.2084135,-81.16232895,,1.342975207,10.01
2716,35.70625477,-77.917978,,1.301510349,7.98
2717,36.16222629,-80.66239436,141.0,0.9688723974,8.74
2718,35.90079156,-82.31237181,69.0,1.105414931,3.22
2719,46.09686891,-102.5285397,10.0,1.464128843,1.07
2720,46.93579637,-98.06605978,47.0,1.333333333,0.86
2721,48.0683985,-99.35916363,23.0,1.023131673,-0.79
2722,47.02366884,-103.3762965,1.0,0.5988023952,1.68
2723,48.79106111,-100.8378166,26.0,1.415351116,-2.2
2724,46.11285362,-103.5203343,9.0,0.9782608696,-0.06
2725,48.79094471,-102.5182117,3.0,0.6198347107,-1.32
2726,46.97847375,-100.4645214,,0.749647443,1.58
2727,46.93201724,-97.2444719,,0.4768382616,1.55
2728,48.77286211,-98.46685243,7.0,0.7337526205,-2.25
2729,46.11017712,-98.5049008,39.0,2.237521515,3.59
2730,48.8149387,-103.4873611,4.0,0.6993006993,-2.55
2731,47.35423935,-102.6160468,8.0,0.6808510638,0.81
2732,47.71701474,-98.90432337,6.0,0.6849315068,-0.09
2733,46.28398398,-100.2389766,18.0,2.155688623,3.02
2734,47.4571084,-98.88279923,23.0,2.037201063,0.18
2735,46.94022281,-103.8465421,4.0,0.7874015748,-0.28
2736,47.92093639,-97.45450447,125.0,0.4761904762,1.9
2737,46.35821257,-101.6390013,11.0,2.022058824,2.15
2738,47.45785838,-98.23850925,2.0,0.2989536622,0.92
2739,46.43375068,-102.4632417,8.0,0.8438818565,0.71
2740,46.97830064,-99.77507857,13.0,2.210884354,-0.19
2741,46.45681054,-98.53542355,20.0,1.740644038,2.71
2742,46.45729487,-99.47719806,12.0,2.201834862,-0.08
2743,48.23104458,-100.6324822,31.0,1.99613651,-0.31
2744,46.11182017,-99.44145858,9.0,1.058823529,0.75
2745,47.7413337,-103.395905,25.0,0.6932889628,-0.2
2746,47.60766714,-101.3182418,49.0,1.572024382,-1.9
2747,47.31213126,-101.8318399,24.0,0.8154943935,1.78
2748,46.71681782,-101.2822377,142.0,1.09029484,3.1
2749,48.20197971,-102.3555315,37.0,0.9754811495,-2.08
2750,47.9226426,-98.19038437,18.0,2.015677492,-0.18
2751,47.11530482,-101.3406158,5.0,1.344086022,0.88
2752,48.76623521,-97.5523809,16.0,0.6911447084,1.06
2753,48.24977025,-99.96407787,32.0,2.597402597,-0.69
2754,48.26886249,-98.72223879,57.0,1.349431818,-1.06
2755,46.45621782,-97.65742504,28.0,1.498127341,2.12
2756,48.71982533,-101.6603912,15.0,2.307692308,-0.88
2757,46.26440649,-96.94852979,23.0,0.4900916258,0.95
2758,48.77245354,-99.84097493,43.0,0.5687830688,-0.81
2759,46.10830372,-97.63217159,9.0,0.7177033493,2.01
2760,47.57700669,-100.3426391,7.0,2.140672783,-0.07
2761,46.11323337,-101.0440149,19.0,1.177929324,2.87
2762,46.44737738,-103.4601547,0.0,0.0,-1.31
2763,46.80851182,-102.6576326,86.0,0.6352489289,0.99
2764,47.45611548,-97.72728747,2.0,0.4683840749,1.31
2765,46.97962541,-98.95637318,97.0,1.199307616,0.75
2766,48.68565745,-99.24564265,12.0,1.632653061,0.86
2767,47.45367788,-97.16323288,26.0,1.064701065,1.09
2769,48.36876964,-97.72574783,34.0,0.8527715074,0.7
2770,48.22390169,-101.5436763,,1.063379088,-1.51
2771,47.58614526,-99.65904998,12.0,1.016088061,0.05
2772,48.34522353,-103.4793387,68.0,0.5657708628,-0.04
2773,15.0979,145.6739,41.0,0.3078309182,26.53
2774,38.84541072,-83.4718964,161.0,1.866017617,1.9
2775,40.77285242,-84.10802343,,1.522411597,0.5
2776,40.84772277,-82.27280781,,1.603728326,-0.54
2777,41.70860332,-80.74830218,,1.834425253,0.1
2778,39.33425634,-82.04278644,156.0,0.804985718,3.91
2779,40.55998859,-84.2242143,199.0,1.409876365,0.17
2780,40.01625942,-80.9924051,,1.737554632,2.02
2781,38.93416837,-83.86788395,196.0,1.421800948,2.53
2782,39.44012838,-84.57388716,,1.07920007,1.79
2783,40.5789686,-81.09178213,136.0,2.152956298,-0.64
2784,40.13923427,-83.76875242,159.0,1.508395788,0.04
2785,39.91592258,-83.78498252,,1.442590544,-0.29
2786,39.04847534,-84.15375786,,0.9486414324,1.5
2787,39.41485808,-83.80852286,184.0,1.429141717,0.13
2788,40.76932373,-80.78094576,,1.725557461,-0.11
2789,40.30096166,-81.91729018,167.0,1.697154472,1.27
2790,40.85065156,-82.91989099,,1.612903226,-0.94
2791,41.424119,-81.65918339,,1.189070794,0.83
2792,40.13412966,-84.6194517,,1.668249017,-1.41
2793,41.32398837,-84.49076944,174.0,1.414706366,0.98
2794,40.27942393,-83.00457058,,0.5309928289,-0.24
2795,41.36796058,-82.62904521,,1.161168554,-0.57
2796,39.75107189,-82.63088163,,0.9806457175,0.7
2797,39.56021306,-83.4562016,134.0,1.459854015,-0.85
2798,39.96995815,-83.01115755,,0.7740431384,0.59
2799,41.60213491,-84.12571393,185.0,1.512673753,1.86
2800,38.82708533,-82.31647569,136.0,1.356743815,4.43
2801,41.49952319,-81.17935342,,1.448255054,-0.41
2802,39.69116283,-83.89032084,,1.141702987,0.1
2803,40.05026529,-81.49248905,165.0,1.224919215,1.66
2804,39.19673558,-84.54502924,,0.9438355337,1.95
2805,41.00250487,-83.66838948,,1.399980756,0.9
2806,40.66015414,-83.65929931,167.0,1.95047886,-1.0
2807,40.29380509,-81.09068544,81.0,1.99704142,1.27
2808,41.3339642,-84.06830637,113.0,1.479638602,-0.5
2809,39.1839264,-83.60331456,189.0,1.444181249,0.44
2810,39.49537927,-82.47991446,130.0,1.543209877,1.03
2811,40.56163713,-81.92635677,191.0,3.326367119,-0.68
2812,41.14651175,-82.59867951,,1.307374498,-1.12
2813,39.01914254,-82.6181856,148.0,1.288343558,4.99
2814,40.38614126,-80.76259514,,1.846405229,0.59
2815,40.39830217,-82.42027563,,1.521216974,0.45
2816,41.69710807,-81.23676539,,1.319655396,0.76
2817,38.59743452,-82.53466552,,1.220927733,5.38
2818,40.09136236,-82.48185785,,0.9801067443,-0.37
2819,40.38996525,-83.76784341,179.0,1.425140112,0.51
2820,41.29553751,-82.15083537,,1.198412881,-0.85
2821,41.62101218,-83.65468618,,1.211058621,0.72
2822,39.89381073,-83.40178317,144.0,1.267605634,-0.63
2823,41.01631101,-80.77287029,,1.769965423,-0.45
2824,40.58610662,-83.15736305,,1.189681082,-0.46
2825,41.11770589,-81.8998621,,1.079442086,-0.69
2826,39.09224872,-82.0305041,103.0,1.666122182,3.95
2827,40.54043046,-84.62912742,147.0,1.309534487,0.55
2828,40.0543329,-84.22871271,,1.619133458,-0.2
2829,39.72984936,-81.08464734,85.0,2.022910066,1.86
2830,39.75394919,-84.29050975,,1.378465211,0.52
2831,39.62081738,-81.85308173,62.0,1.529731063,2.51
2832,40.5236356,-82.7892599,112.0,1.211465657,-1.43
2833,39.96575964,-81.94363275,,1.021500146,0.8
2834,39.76818851,-81.45937183,61.0,1.591027647,1.47
2835,41.53781826,-83.0940185,152.0,1.41857386,0.18
2836,41.11676341,-84.5801017,77.0,1.387114437,0.66
2837,39.73508655,-82.23804971,134.0,1.308411215,0.33
2838,39.64170392,-83.0243386,,1.142857143,0.39
2839,39.07634001,-83.06769584,135.0,1.379452337,2.31
2840,41.16793482,-81.19735782,,1.115311027,-0.83
2841,39.7420247,-84.64787018,,1.805629315,-0.88
2842,41.02094889,-84.1336111,164.0,1.693858464,0.3
2843,40.77180308,-82.5379961,,1.393791528,-0.5
2844,39.33705391,-83.06000914,,1.315627184,2.39
2845,41.35624126,-83.137872,,1.505212604,-0.15
2846,38.80270163,-82.98907345,,1.029313045,4.28
2847,41.12351311,-83.12783209,,1.572041055,-0.63
2848,40.33163494,-84.20258189,199.0,1.521174132,0.3
2849,40.81482476,-81.36437305,,1.883989748,-0.75
2850,41.12464734,-81.53123079,,1.307696729,0.07
2851,41.31735028,-80.76109643,,1.942615149,-0.62
2852,40.44214695,-81.47226262,,2.137527727,0.52
2854,40.30016061,-83.37239023,114.0,0.5813953488,-0.37
2855,40.8554138,-84.591117,160.0,1.968847352,0.03
2856,39.25208988,-82.4831444,59.0,1.64162493,3.99
2857,39.42581994,-84.16557457,,0.8991714072,1.34
2858,39.45690571,-81.49121382,,1.604740977,2.66
2859,40.82925852,-81.88844833,,1.662860405,-0.59
2860,41.56052014,-84.58429552,172.0,1.4688094,1.28
2861,41.36224827,-83.62285108,,1.026563658,-0.04
2862,40.84339621,-83.30734173,110.0,1.681061073,-0.65
2863,35.88494195,-94.65859267,78.0,0.8183821215,7.56
2864,36.73090616,-98.32408495,17.0,0.9164420485,7.39
2865,34.37366573,-96.03802487,56.0,1.214750542,9.12
2866,36.7496847,-100.4758872,11.0,0.9632224168,8.06
2867,35.26862449,-99.68128023,108.0,1.532349603,6.89
2868,35.87518314,-98.43307003,51.0,1.793248945,7.99
2869,33.96472458,-96.25903472,144.0,0.8641901218,9.21
2870,35.17364557,-98.37534464,186.0,1.907301066,6.97
2871,35.5426055,-97.98465569,,0.8916061648,7.06
2872,34.25103751,-97.28552485,,1.374477101,7.88
2873,35.90692775,-94.99980896,165.0,0.9683666882,9.94
2874,34.02807439,-95.54771129,69.0,1.406154473,9.38
2875,36.74817177,-102.5173885,9.0,1.315789474,9.92
2876,35.20413532,-97.32519562,,0.9022432768,7.02
2877,34.58840127,-96.29798747,25.0,1.230920729,7.69
2878,34.65973764,-98.47195055,,1.103527627,7.14
2879,34.28845626,-98.37053567,35.0,2.140672783,8.29
2880,36.76268118,-95.20916602,63.0,1.077844311,6.51
2881,35.90230551,-96.37086028,,1.617102919,6.76
2882,35.63853802,-99.00170785,176.0,1.870947167,6.75
2883,36.40823634,-94.80325046,,1.656377052,5.59
2884,35.98772922,-99.00730714,35.0,2.902155887,7.51
2885,36.2180194,-99.75324573,11.0,1.094527363,6.68
2886,36.3791334,-97.78265517,,1.75806726,6.98
2887,34.70418038,-97.30811132,154.0,1.859005311,5.99
2888,35.0167709,-97.88339847,,1.575566598,6.12
2889,36.796297,-97.78638765,17.0,1.366559486,6.87
2890,34.93535801,-99.5605612,43.0,2.788586252,7.23
2891,34.7440135,-99.84741652,12.0,1.465201465,6.78
2892,36.78836519,-99.6679804,13.0,1.581508516,7.45
2893,35.222576,-95.11513306,42.0,1.288343558,6.94
2894,35.04912569,-96.24921145,64.0,2.122015915,6.79
2895,34.58781741,-99.41138784,112.0,1.402454295,6.13
2896,34.11130184,-97.83182974,29.0,1.909150757,7.25
2897,34.31440473,-96.66011537,57.0,1.510333863,8.21
2898,36.81799745,-97.14421435,,1.508196721,4.75
2899,35.94530008,-97.94193268,71.0,1.497574351,8.04
2900,34.91671958,-98.97720696,56.0,2.405498282,6.01
2901,34.87844729,-95.25215049,41.0,1.554797118,9.43
2902,34.89851864,-94.70392124,117.0,0.7745266781,7.79
2903,35.70270942,-96.8812462,147.0,1.534286609,6.1
2904,35.91899576,-97.44352845,174.0,1.316984559,4.22
2905,33.95273467,-97.23906784,45.0,1.179554391,9.05
2906,36.31149996,-98.53467076,41.0,1.594710229,8.09
2907,34.02311222,-96.76855464,48.0,0.8783165599,8.21
2908,36.30179091,-95.23175116,172.0,1.358931816,6.38
2909,35.01123903,-97.44572302,143.0,1.007326007,6.53
2910,34.11664328,-94.77222373,174.0,1.83138617,9.43
2911,35.37235506,-95.66599306,129.0,2.307692308,6.2
2912,34.48116015,-97.06826283,84.0,1.633923361,6.06
2913,35.61318461,-95.37802952,,1.580344726,6.22
2914,36.38953329,-97.22928674,46.0,1.302009624,6.45
2915,36.79843529,-95.61902331,46.0,1.452478686,6.11
2916,35.46485198,-96.32639984,65.0,1.570807153,6.43
2917,35.55140095,-97.40716948,,1.109863968,6.08
2918,35.64661916,-95.96432828,,1.825362001,7.05
2919,36.62888819,-96.39635704,182.0,1.363193768,6.73
2920,36.83532655,-94.81011909,133.0,1.175638646,5.65
2922,36.31743373,-96.7033176,87.0,1.769731489,5.91
2923,36.07695283,-96.97584944,189.0,0.8409717896,5.58
2924,34.92065823,-95.7513432,,1.697944593,5.92
2925,34.72959848,-96.68337199,167.0,1.062205826,7.8
2926,35.20614018,-96.94923008,,1.173690734,7.28
2927,34.41635232,-95.37603505,47.0,1.485461441,11.68
2928,35.68711719,-99.69666167,16.0,1.492537313,6.67
2929,36.37004357,-95.60406759,,1.320250359,5.12
2930,35.16478725,-96.61686741,144.0,1.930036188,6.29
2931,35.49447108,-94.75463785,114.0,0.9008297116,8.3
2932,34.48556989,-97.85141892,,1.661794122,6.94
2933,36.74777635,-101.4889765,58.0,0.8659301284,7.25
2934,34.37288446,-98.92426619,37.0,2.071668533,5.16
2935,36.11939621,-95.94013939,,1.134856158,6.56
2937,35.96024096,-95.51911308,,1.118568233,6.39
2938,36.71380786,-95.90514104,,1.833531196,6.36
2939,35.29071824,-98.99180434,59.0,1.861198738,5.75
2940,36.76705782,-98.86573064,45.0,1.679104478,5.86
2941,36.42316318,-99.26283045,86.0,1.419844808,9.03
2942,44.70915557,-117.6749883,63.0,1.667990469,-5.63
2943,44.49167306,-123.4316987,90.0,0.4178854994,3.55
2944,45.18787398,-122.2179634,,0.9380181794,4.22
2945,45.99712889,-123.660711,61.0,0.9949437286,7.4
2946,45.94464254,-123.0890898,115.0,1.148965931,4.2
2947,43.17406868,-124.0594514,188.0,1.285382196,11.48
2948,44.14230227,-120.356297,95.0,1.223123471,1.93
2949,42.45911325,-124.157282,67.0,1.488888889,3.54
2950,43.91570171,-121.2289121,,0.6172432004,0.25
2951,43.27941273,-123.167291,,1.789132388,-1.66
2952,45.37160076,-120.2048869,6.0,1.886792453,-3.27
2953,44.49024544,-119.0068631,26.0,1.173814898,-3.08
2954,43.06422669,-118.9666306,41.0,2.11013896,-2.27
2955,45.51872811,-121.6552036,49.0,1.073619632,-1.7
2956,42.43201126,-122.7289309,,1.151012032,-0.1
2957,44.62806839,-121.17832,103.0,1.153803069,-1.02
2958,42.3665549,-123.5561938,,1.908471276,0.4
2959,42.68762984,-121.6496461,,1.440938603,-0.62
2960,42.79246693,-120.3850163,32.0,1.946472019,-1.84
2961,43.93727035,-122.847753,,0.8808811391,7.97
2962,44.64252874,-123.869912,110.0,1.216545012,7.77
2963,44.48899494,-122.5373154,,0.9760724558,3.57
2964,43.1937027,-117.6227395,125.0,1.318704505,-0.18
2965,44.90287942,-122.5815117,,0.954016852,3.99
2966,45.41846568,-119.584546,37.0,1.112781955,1.12
2967,45.54747959,-122.4169351,,0.8551595821,5.74
2968,44.90322804,-123.4128888,160.0,0.7991209669,4.49
2969,45.41501554,-120.6827834,6.0,1.554404145,-0.93
2970,45.46248721,-123.712066,75.0,1.524700142,2.29
2971,45.59073056,-118.7353826,,0.9549847896,0.01
2973,45.30915495,-118.0068979,94.0,1.627705628,-2.1
2974,45.57894064,-117.183538,23.0,1.484828922,-4.11
2975,45.16292781,-121.1670954,75.0,1.137397634,-1.01
2976,45.55972701,-123.0955257,,0.623842805,5.56
2977,44.72698162,-120.0281427,3.0,0.9900990099,2.36
2978,45.23330449,-123.3086963,,1.151898167,5.39
2979,39.87140411,-77.21610347,,1.328730541,5.5
2980,40.46809875,-79.98167747,,1.119386143,2.11
2981,40.81665618,-79.46290811,,2.111580351,1.18
2982,40.6825484,-80.34921611,,1.692342876,1.52
2983,40.00522157,-78.48998442,,2.256532067,1.91
2984,40.41570541,-75.92457766,,1.39849393,3.09
2985,40.47961444,-78.34917412,,1.950539882,0.37
2986,41.78869215,-76.51570822,,1.133426128,3.1
2987,40.33682119,-75.10836643,,1.378897277,3.92
2988,40.91152759,-79.91351055,,1.517453494,0.48
2989,40.49527404,-78.71377428,,1.895723381,-0.76
2990,41.43625568,-78.20376845,22.0,2.224469161,-0.41
2991,40.91545395,-75.7068525,,1.6861946,0.8
2992,40.92058903,-77.82200624,,0.8939766869,2.16
2993,39.97291773,-75.74768357,,1.122968543,4.4
2994,41.19265812,-79.42413524,,2.235500155,-0.41
2995,41.00110782,-78.47592663,,1.64294463,0.94
2996,41.23255967,-77.63785995,140.0,1.28346168,2.77
2997,41.04821986,-76.40565017,,1.43558347,2.42
2998,41.68447709,-80.10760592,,1.46371718,-1.18
2999,40.1625372,-77.26130755,,1.553672316,4.92
3000,40.41377078,-76.77993242,,1.488200195,3.18
3001,39.91680171,-75.40243663,,1.472319521,5.52
3002,41.42822061,-78.64524744,115.0,1.369699857,-0.89
3003,41.99253829,-80.03301954,,1.237942805,-1.05
3004,39.92041012,-79.64291195,,1.941188782,0.14
3005,41.51095103,-79.23229292,35.0,1.394422311,-0.46
3006,39.92956518,-77.72157791,,1.556986503,5.08
